customer_id,customer_type,first_transaction,last_transaction,transaction_count,total_amount,avg_amount
2604,regular,2023-04-20,2024-07-24,4,111.98,28.0
2605,regular,2023-01-21,2024-07-20,7,513.94,73.42
2606,regular,2023-08-19,2024-07-15,3,135.38,45.13
2607,regular,2023-02-07,2024-11-17,8,145.53,18.19
2608,regular,2023-02-19,2024-05-01,7,212.65,30.38
2609,regular,2023-01-16,2024-08-18,5,262.92,52.58
2610,regular,2023-01-07,2024-10-26,6,326.96,54.49
2611,regular,2024-01-03,2024-10-30,5,417.9,83.58
2612,premium,2023-03-06,2024-10-28,24,3168.86,132.04
2613,regular,2023-03-17,2024-08-28,7,583.87,83.41
2614,regular,2023-02-05,2024-11-20,8,369.83,46.23
2615,regular,2023-10-19,2024-10-12,5,295.92,59.18
2616,regular,2023-04-14,2023-08-23,2,72.98,36.49
2617,regular,2023-02-02,2024-06-12,4,148.86,37.22
2618,regular,2023-02-12,2024-08-04,5,347.62,69.52
2619,regular,2023-02-15,2024-01-16,4,303.25,75.81
2620,regular,2023-05-29,2024-11-05,9,486.42,54.05
2621,regular,2023-04-28,2024-11-15,9,487.86,54.21
2622,regular,2023-06-14,2024-04-26,4,184.9,46.23
2623,regular,2023-03-31,2024-08-02,5,294.31,58.86
2624,premium,2023-01-10,2024-11-07,22,2649.15,120.42
2625,regular,2023-03-16,2024-10-18,4,115.19,28.8
2626,regular,2023-02-05,2023-05-09,2,98.91,49.46
2627,regular,2023-12-31,2024-06-04,5,280.61,56.12
2628,vip,2023-01-21,2024-10-24,38,15565.68,409.62
2629,premium,2023-01-07,2024-11-23,18,3344.1,185.78
2630,regular,2023-05-22,2024-10-18,7,221.47,31.64
2631,premium,2023-02-03,2024-11-06,20,2609.79,130.49
2632,regular,2023-09-29,2024-10-12,5,396.44,79.29
2633,regular,2023-01-23,2024-07-04,6,360.85,60.14
2634,premium,2023-01-12,2024-11-22,22,5144.15,233.82
2635,regular,2023-01-16,2024-09-23,6,326.25,54.38
2636,regular,2023-02-27,2024-09-04,6,415.03,69.17
2637,regular,2023-01-24,2024-09-17,4,208.55,52.14
2638,regular,2023-02-18,2024-03-24,3,165.62,55.21
2639,regular,2023-07-30,2024-11-02,7,234.29,33.47
2640,vip,2023-01-18,2024-11-20,33,20016.58,606.56
2641,premium,2023-01-10,2024-10-21,13,1924.71,148.05
2642,regular,2023-02-11,2024-08-15,10,401.74,40.17
2643,premium,2023-01-31,2024-08-17,18,2798.84,155.49
2644,regular,2023-03-02,2024-10-07,5,336.13,67.23
2645,premium,2023-01-12,2024-09-07,31,4966.2,160.2
2646,premium,2023-02-09,2024-10-16,16,1788.13,111.76
2647,premium,2023-02-28,2024-11-25,24,3044.81,126.87
2648,premium,2023-01-02,2024-11-17,24,3033.73,126.41
2649,regular,2023-04-26,2024-05-19,6,155.19,25.87
2650,regular,2023-02-08,2024-09-24,8,320.88,40.11
2651,regular,2023-04-12,2024-06-11,4,83.64,20.91
2652,regular,2023-03-12,2024-04-10,6,229.45,38.24
2653,regular,2023-02-01,2024-08-21,8,333.53,41.69
2654,regular,2023-02-24,2024-06-08,9,579.09,64.34
2655,regular,2023-03-28,2024-11-10,8,328.18,41.02
2656,regular,2023-05-20,2024-09-10,8,400.87,50.11
2657,regular,2023-02-02,2024-11-07,4,161.27,40.32
2658,premium,2023-02-03,2024-10-24,27,4562.6,168.99
2659,regular,2023-03-21,2024-04-24,3,116.47,38.82
2660,premium,2023-01-12,2024-11-07,25,3337.27,133.49
2661,premium,2023-01-13,2024-11-02,26,2901.87,111.61
2662,regular,2023-02-08,2024-07-10,8,378.14,47.27
2663,regular,2023-04-02,2024-03-17,4,317.92,79.48
2664,regular,2023-08-18,2024-11-13,9,253.63,28.18
2665,regular,2023-11-17,2024-11-13,4,228.03,57.01
2666,regular,2023-10-06,2024-10-16,7,362.73,51.82
2667,premium,2023-02-11,2024-11-08,24,3703.49,154.31
2668,regular,2023-02-07,2024-11-05,7,393.88,56.27
2669,premium,2023-02-27,2024-11-19,17,2404.98,141.47
2670,regular,2023-04-25,2024-08-10,6,242.5,40.42
2671,regular,2023-04-19,2024-05-30,7,331.76,47.39
2672,regular,2023-02-15,2024-10-03,5,176.46,35.29
2673,regular,2023-01-05,2024-09-02,8,279.57,34.95
2674,regular,2023-03-09,2024-05-06,5,148.42,29.68
2675,regular,2023-02-27,2024-09-19,6,164.97,27.49
2676,regular,2024-05-14,2024-11-14,3,236.25,78.75
2677,regular,2023-01-03,2024-08-25,7,337.24,48.18
2678,premium,2023-03-01,2024-11-26,20,3210.95,160.55
2679,regular,2023-06-10,2024-10-04,6,218.02,36.34
2680,premium,2023-01-12,2024-10-09,22,3024.72,137.49
2681,regular,2023-03-01,2024-11-13,7,468.71,66.96
2682,regular,2023-01-12,2024-11-17,9,546.83,60.76
2683,premium,2023-04-28,2024-10-31,16,2901.6,181.35
2684,regular,2023-01-05,2024-09-20,6,512.89,85.48
2685,regular,2023-01-03,2024-08-12,9,290.32,32.26
2686,vip,2023-01-18,2024-11-26,42,15179.42,361.41
2687,regular,2023-04-18,2024-09-10,12,787.01,65.58
2688,regular,2023-04-20,2024-08-16,8,339.38,42.42
2689,premium,2023-01-18,2024-11-22,28,5152.96,184.03
2690,regular,2023-03-04,2024-01-22,4,171.04,42.76
2691,regular,2023-01-08,2024-06-27,10,271.08,27.11
2692,premium,2023-01-26,2024-08-25,19,2328.35,122.54
2693,premium,2023-04-21,2024-11-02,15,1727.48,115.17
2694,regular,2023-03-31,2024-09-28,8,395.19,49.4
2695,regular,2023-03-26,2024-08-12,7,440.59,62.94
2696,regular,2023-01-06,2024-09-10,9,396.4,44.04
2697,regular,2023-02-12,2024-05-31,4,270.83,67.71
2698,vip,2023-02-06,2024-11-23,36,17114.3,475.4
2699,premium,2023-01-15,2024-11-21,17,2423.7,142.57
2700,premium,2023-02-10,2024-11-21,19,3333.82,175.46
2701,vip,2023-02-01,2024-09-02,34,22913.36,673.92
2702,regular,2023-01-31,2024-09-15,3,141.56,47.19
2703,regular,2023-04-19,2024-05-16,5,176.31,35.26
2704,regular,2023-02-02,2024-05-11,9,437.97,48.66
2705,regular,2023-07-19,2024-10-05,7,405.74,57.96
2706,premium,2023-02-07,2024-11-13,16,2607.38,162.96
2707,regular,2023-08-03,2024-01-16,2,70.58,35.29
2708,regular,2023-02-16,2024-01-01,4,201.04,50.26
2709,regular,2023-03-25,2024-10-25,9,638.87,70.99
2710,premium,2023-01-12,2024-10-09,15,1617.62,107.84
2711,premium,2023-01-12,2024-11-05,25,2932.99,117.32
2712,regular,2023-01-28,2024-08-26,4,141.5,35.37
2713,regular,2023-03-14,2024-10-27,9,208.11,23.12
2714,regular,2023-02-11,2023-11-21,6,331.63,55.27
2715,premium,2023-03-04,2024-10-11,15,2796.4,186.43
2716,premium,2023-01-08,2024-09-15,13,2303.13,177.16
2717,regular,2023-02-11,2024-11-08,12,261.98,21.83
2718,regular,2023-01-18,2024-06-12,6,248.63,41.44
2719,premium,2023-01-10,2024-11-19,30,3638.41,121.28
2720,regular,2023-03-24,2024-08-27,8,354.21,44.28
2721,premium,2023-01-21,2024-10-09,17,1952.33,114.84
2722,regular,2023-05-19,2024-05-22,7,207.35,29.62
2723,regular,2023-01-21,2024-10-10,4,177.68,44.42
2724,regular,2023-02-08,2024-06-05,8,556.61,69.58
2725,premium,2023-01-10,2024-09-15,19,2210.42,116.34
2726,regular,2023-06-11,2024-10-02,3,170.7,56.9
2727,regular,2023-02-17,2024-07-20,6,465.82,77.64
2728,premium,2023-02-04,2024-10-01,20,2929.61,146.48
2729,premium,2023-02-23,2024-10-05,22,3262.16,148.28
2730,regular,2023-02-02,2024-11-25,5,158.1,31.62
2731,regular,2023-01-10,2024-07-14,5,133.66,26.73
2732,regular,2023-04-15,2024-08-16,4,260.8,65.2
2733,regular,2024-01-24,2024-08-30,6,330.75,55.13
2734,regular,2023-03-08,2024-09-13,9,659.38,73.26
2735,premium,2023-01-10,2024-10-10,13,2423.24,186.4
2736,regular,2023-10-31,2024-10-19,7,284.8,40.69
2737,regular,2023-05-24,2024-09-03,6,371.74,61.96
2738,regular,2024-04-13,2024-04-13,1,65.02,65.02
2739,regular,2023-10-29,2024-09-11,4,261.8,65.45
2740,regular,2023-04-27,2024-06-04,3,151.94,50.65
2741,regular,2023-01-17,2024-10-03,9,341.7,37.97
2742,regular,2023-03-10,2024-04-05,5,274.19,54.84
2743,premium,2023-01-05,2024-10-21,26,3638.75,139.95
2744,premium,2023-02-24,2024-11-15,19,3043.35,160.18
2745,regular,2023-03-11,2024-10-24,7,385.32,55.05
2746,regular,2023-01-11,2024-03-13,6,309.72,51.62
2747,regular,2023-02-22,2024-10-21,5,211.69,42.34
2748,premium,2023-01-05,2024-08-16,23,3353.68,145.81
2749,regular,2023-02-12,2024-07-29,7,588.27,84.04
2750,premium,2023-01-11,2024-10-25,23,3291.58,143.11
2751,regular,2023-08-30,2024-08-19,9,595.26,66.14
2752,premium,2023-02-05,2024-11-15,21,2670.02,127.14
2753,regular,2023-03-19,2024-11-17,5,314.35,62.87
2754,regular,2023-02-11,2024-04-13,9,534.61,59.4
2755,regular,2023-09-14,2024-07-23,4,127.01,31.75
2756,regular,2023-01-04,2024-10-04,9,596.39,66.27
2757,regular,2023-01-18,2024-09-11,6,209.96,34.99
2758,regular,2023-05-11,2024-03-06,4,162.2,40.55
2759,regular,2023-01-05,2024-11-03,10,396.72,39.67
2760,regular,2023-04-15,2024-04-08,5,417.61,83.52
2761,regular,2023-12-20,2024-10-18,6,345.4,57.57
2762,regular,2023-03-28,2024-10-01,7,551.74,78.82
2763,regular,2023-03-08,2024-11-18,9,940.5,104.5
2764,regular,2023-03-20,2024-05-22,3,175.44,58.48
2765,regular,2023-11-18,2024-09-23,4,257.06,64.26
2766,premium,2023-01-09,2024-11-18,22,3510.2,159.55
2767,regular,2023-05-30,2024-09-12,7,342.05,48.86
2768,premium,2023-01-05,2024-11-20,19,3369.27,177.33
2769,regular,2023-01-28,2024-11-16,6,298.08,49.68
2770,premium,2023-01-19,2024-11-24,23,3015.8,131.12
2771,premium,2023-01-31,2024-10-24,17,2000.05,117.65
2772,regular,2023-02-28,2024-09-13,3,186.45,62.15
2773,premium,2023-01-15,2024-10-16,21,3647.49,173.69
2774,regular,2023-07-09,2024-10-28,8,304.64,38.08
2775,regular,2023-01-10,2024-09-28,7,363.43,51.92
2776,regular,2023-04-11,2024-06-07,5,291.27,58.25
2777,regular,2023-03-19,2024-09-22,5,225.95,45.19
2778,regular,2023-03-16,2024-10-10,5,214.37,42.87
2779,regular,2024-06-19,2024-07-14,2,91.87,45.94
2780,regular,2023-01-02,2024-06-10,7,211.25,30.18
2781,regular,2023-03-07,2024-03-20,10,513.32,51.33
2782,regular,2023-05-25,2024-09-23,8,430.84,53.86
2783,regular,2023-04-17,2024-10-05,5,283.89,56.78
2784,regular,2023-06-12,2024-09-10,3,137.87,45.96
2785,vip,2023-01-15,2024-11-25,46,25324.83,550.54
2786,regular,2023-02-04,2024-08-12,4,193.52,48.38
2787,regular,2023-07-14,2024-11-17,3,221.06,73.69
2788,regular,2023-08-17,2024-11-01,10,387.86,38.79
2789,regular,2023-08-07,2024-03-25,3,159.28,53.09
2790,vip,2023-01-12,2024-11-24,37,19943.45,539.01
2791,premium,2023-01-06,2024-10-27,20,3226.51,161.33
2792,regular,2023-03-06,2024-11-07,6,344.67,57.45
2793,regular,2023-02-13,2024-10-03,10,606.34,60.63
2794,regular,2023-07-31,2024-09-01,5,257.3,51.46
2795,regular,2023-06-01,2024-04-27,8,508.81,63.6
2796,premium,2023-01-21,2024-11-03,18,1646.98,91.5
2797,regular,2023-01-16,2024-05-12,9,281.42,31.27
2798,regular,2023-06-07,2024-09-11,5,202.63,40.53
2799,regular,2023-05-25,2023-11-06,3,140.86,46.95
2800,vip,2023-01-08,2024-10-30,39,22537.44,577.88
2801,regular,2023-01-08,2024-05-28,6,203.57,33.93
2802,regular,2023-01-19,2024-09-09,5,102.46,20.49
2803,regular,2023-04-06,2024-08-05,8,543.54,67.94
2804,premium,2023-01-13,2024-11-18,18,1772.11,98.45
2805,vip,2023-01-11,2024-11-02,44,16298.69,370.42
2806,premium,2023-03-02,2024-11-22,20,3249.89,162.49
2807,regular,2023-04-11,2024-08-02,6,265.76,44.29
2808,regular,2023-02-18,2024-11-16,5,257.91,51.58
2809,regular,2023-03-16,2023-07-31,3,129.37,43.12
2810,regular,2023-02-21,2024-01-22,4,224.16,56.04
2811,regular,2023-04-12,2024-10-23,7,290.28,41.47
2812,regular,2023-02-03,2024-09-27,8,384.33,48.04
2813,vip,2023-01-08,2024-11-08,43,19640.58,456.76
2814,regular,2023-03-22,2024-09-15,12,628.88,52.41
2815,regular,2023-09-05,2024-10-26,6,265.81,44.3
2816,regular,2023-03-14,2024-01-05,7,364.24,52.03
2817,regular,2023-03-02,2024-11-13,5,194.26,38.85
2818,regular,2023-07-02,2024-11-15,3,152.59,50.86
2819,premium,2023-01-11,2024-07-24,17,3004.87,176.76
2820,regular,2023-06-18,2024-11-24,7,372.79,53.26
2821,regular,2023-02-10,2024-09-01,6,334.54,55.76
2822,premium,2023-01-06,2024-11-04,25,3794.78,151.79
2823,premium,2023-01-27,2024-11-14,16,2239.81,139.99
2824,premium,2023-01-26,2024-10-05,14,2877.63,205.54
2825,regular,2023-02-05,2024-09-22,5,89.86,17.97
2826,regular,2024-03-05,2024-08-12,3,124.01,41.34
2827,regular,2023-05-18,2024-11-03,7,264.69,37.81
2828,regular,2023-01-30,2024-07-13,5,266.16,53.23
2829,premium,2023-03-19,2024-11-07,20,2605.99,130.3
2830,vip,2023-01-09,2024-11-06,45,23794.18,528.76
2831,premium,2023-01-12,2024-11-19,30,4733.16,157.77
2832,regular,2023-01-17,2024-09-11,7,439.13,62.73
2833,regular,2023-02-14,2023-10-14,4,154.41,38.6
2834,regular,2023-02-14,2024-09-29,7,428.48,61.21
2835,regular,2023-06-26,2024-03-05,9,295.75,32.86
2836,regular,2023-05-16,2024-10-29,8,346.18,43.27
2837,regular,2023-08-21,2024-09-07,8,445.2,55.65
2838,regular,2023-01-05,2024-06-02,5,288.85,57.77
2839,premium,2023-01-17,2024-09-10,24,3160.94,131.71
2840,regular,2023-08-12,2024-10-31,3,95.99,32.0
2841,premium,2023-01-18,2024-11-14,19,2479.94,130.52
2842,regular,2023-05-27,2024-08-29,7,147.96,21.14
2843,regular,2023-01-29,2024-11-12,5,221.74,44.35
2844,premium,2023-06-16,2024-11-26,24,4604.81,191.87
2845,premium,2023-05-17,2024-11-10,23,2066.46,89.85
2846,regular,2023-07-02,2024-11-19,5,106.37,21.27
2847,regular,2023-01-16,2024-11-02,7,281.74,40.25
2848,regular,2023-08-08,2024-09-12,3,232.3,77.43
2849,premium,2023-01-06,2024-10-25,17,3031.85,178.34
2850,regular,2023-07-01,2024-01-05,5,216.63,43.33
2851,regular,2023-05-11,2024-11-20,7,278.01,39.72
2852,regular,2023-02-09,2024-11-18,9,544.87,60.54
2853,regular,2023-01-20,2023-12-22,6,447.17,74.53
2854,premium,2023-02-04,2024-11-14,26,3578.4,137.63
2855,regular,2023-06-17,2024-11-05,9,571.45,63.49
2856,premium,2023-03-07,2024-11-04,24,4384.64,182.69
2857,regular,2023-02-21,2024-06-05,8,143.71,17.96
2858,regular,2023-09-02,2024-10-10,3,83.37,27.79
2859,premium,2023-02-04,2024-11-26,16,2896.66,181.04
2860,regular,2023-05-11,2024-07-05,4,193.03,48.26
2861,regular,2023-01-09,2024-10-07,7,487.73,69.68
2862,regular,2023-08-12,2023-12-12,3,131.05,43.68
2863,regular,2023-05-09,2024-10-28,4,271.09,67.77
2864,regular,2023-01-12,2024-09-04,8,232.14,29.02
2865,premium,2023-02-08,2024-11-22,23,3391.95,147.48
2866,regular,2023-01-29,2024-07-09,8,402.69,50.34
2867,regular,2023-06-14,2024-09-06,9,653.47,72.61
2868,regular,2023-05-14,2024-09-16,6,202.67,33.78
2869,regular,2023-01-15,2024-06-11,5,224.74,44.95
2870,regular,2023-01-03,2024-10-27,9,538.44,59.83
2871,premium,2023-01-19,2024-10-05,26,2696.87,103.73
2872,regular,2023-08-15,2024-09-04,8,244.72,30.59
2873,regular,2023-01-29,2024-10-18,8,392.56,49.07
2874,regular,2023-10-26,2024-04-23,8,238.18,29.77
2875,regular,2023-03-24,2024-10-01,10,413.08,41.31
2876,premium,2023-01-05,2024-10-27,25,4114.5,164.58
2877,regular,2023-04-03,2024-04-09,2,209.44,104.72
2878,regular,2023-01-03,2024-11-24,9,416.73,46.3
2879,regular,2023-01-09,2024-02-05,5,220.58,44.12
2880,regular,2023-02-15,2024-10-30,4,112.96,28.24
2881,regular,2023-05-26,2024-10-25,8,476.55,59.57
2882,regular,2023-02-22,2024-11-14,4,158.55,39.64
2883,premium,2023-01-07,2024-10-02,24,4691.64,195.48
2884,regular,2023-03-15,2024-07-03,7,244.63,34.95
2885,premium,2023-01-13,2024-09-17,25,4397.77,175.91
2886,regular,2023-05-31,2024-11-05,5,134.86,26.97
2887,regular,2023-07-26,2024-07-18,6,348.13,58.02
2888,regular,2023-02-08,2023-11-22,4,213.43,53.36
2889,regular,2023-01-20,2024-11-04,10,797.1,79.71
2890,regular,2023-06-09,2024-10-29,6,276.1,46.02
2891,regular,2023-01-12,2024-09-29,6,395.81,65.97
2892,regular,2023-03-28,2024-07-15,5,287.34,57.47
2893,regular,2023-07-28,2024-07-28,5,148.78,29.76
2894,vip,2023-01-11,2024-11-06,42,20511.74,488.37
2895,regular,2023-02-07,2024-04-02,8,289.21,36.15
2896,premium,2023-03-13,2024-11-26,27,3645.69,135.03
2897,regular,2023-02-10,2024-08-23,6,479.13,79.86
2898,regular,2023-02-13,2024-08-26,9,592.4,65.82
2899,regular,2023-01-20,2024-08-28,6,446.51,74.42
2900,regular,2023-05-14,2024-05-10,7,292.09,41.73
2901,regular,2023-04-02,2024-11-05,6,182.33,30.39
2902,regular,2023-02-01,2024-08-07,5,124.13,24.83
2903,regular,2023-10-19,2024-08-24,4,211.71,52.93
2904,regular,2023-07-07,2024-09-28,6,381.53,63.59
2905,regular,2023-01-02,2024-08-04,10,314.76,31.48
2906,premium,2023-03-07,2024-11-18,21,3716.9,177.0
2907,regular,2023-03-26,2024-11-14,6,278.71,46.45
2908,regular,2023-03-27,2024-11-10,5,187.08,37.42
2909,premium,2023-01-16,2024-11-12,19,2190.72,115.3
2910,premium,2023-03-10,2024-11-23,19,3273.9,172.31
2911,regular,2023-05-30,2024-10-29,7,226.06,32.29
2912,regular,2023-09-06,2024-09-14,8,337.13,42.14
2913,regular,2023-05-08,2024-11-01,6,171.75,28.63
2914,regular,2023-03-05,2024-10-08,7,406.17,58.02
2915,regular,2023-01-15,2024-06-22,5,217.5,43.5
2916,premium,2023-01-30,2024-10-16,20,3223.86,161.19
2917,premium,2023-01-11,2024-10-06,20,3236.17,161.81
2918,premium,2023-01-22,2024-10-09,20,2527.45,126.37
2919,regular,2023-03-14,2024-03-16,3,99.98,33.33
2920,vip,2023-02-06,2024-11-12,34,15844.08,466.0
2921,regular,2023-11-01,2024-09-26,6,229.82,38.3
2922,regular,2023-02-12,2024-09-09,9,405.85,45.09
2923,premium,2023-01-03,2024-10-27,24,3446.65,143.61
2924,vip,2023-02-01,2024-11-15,41,16783.28,409.35
2925,vip,2023-01-02,2024-10-13,34,16672.52,490.37
2926,regular,2023-05-14,2024-08-12,10,257.91,25.79
2927,regular,2023-05-27,2024-09-05,4,343.36,85.84
2928,premium,2023-01-07,2024-11-04,18,2251.98,125.11
2929,premium,2023-04-08,2024-06-13,20,3909.12,195.46
2930,regular,2023-01-08,2024-11-17,10,523.93,52.39
2931,premium,2023-05-17,2024-11-08,15,3045.33,203.02
2932,regular,2023-03-12,2023-10-13,4,145.39,36.35
2933,regular,2023-07-11,2024-05-26,4,156.77,39.19
2934,regular,2023-03-22,2023-09-12,4,176.52,44.13
2935,regular,2023-01-10,2024-06-14,4,193.98,48.5
2936,premium,2023-01-22,2024-11-22,23,4659.16,202.57
2937,premium,2023-01-12,2024-09-19,19,2284.48,120.24
2938,regular,2023-01-05,2024-08-23,6,246.06,41.01
2939,regular,2023-02-07,2024-07-04,5,133.21,26.64
2940,premium,2023-01-18,2024-11-08,17,1867.57,109.86
2941,premium,2023-04-16,2024-10-05,21,2526.44,120.31
2942,regular,2023-03-13,2024-10-27,9,520.81,57.87
2943,premium,2023-03-28,2024-11-23,22,4308.06,195.82
2944,premium,2023-01-23,2024-08-23,16,2801.7,175.11
2945,premium,2023-01-25,2024-11-18,23,2608.69,113.42
2946,regular,2023-06-18,2024-11-26,8,357.63,44.7
2947,regular,2023-05-29,2024-10-20,6,155.39,25.9
2948,regular,2023-05-04,2024-11-14,5,232.58,46.52
2949,premium,2023-01-06,2024-11-03,23,4600.89,200.04
2950,regular,2023-01-12,2024-09-05,7,282.17,40.31
2951,premium,2023-01-29,2024-09-23,22,1939.97,88.18
2952,regular,2023-01-03,2024-08-26,8,517.54,64.69
2953,vip,2023-01-27,2024-11-21,39,23473.03,601.87
2954,regular,2023-01-26,2024-08-22,6,343.39,57.23
2955,premium,2023-04-02,2024-11-01,11,1496.95,136.09
2956,regular,2023-02-03,2023-12-09,4,236.82,59.2
2957,premium,2023-01-02,2024-11-18,26,3534.38,135.94
2958,premium,2023-03-12,2024-09-22,25,4067.84,162.71
2959,vip,2023-01-02,2024-11-21,41,25822.15,629.81
2960,vip,2023-01-30,2024-11-11,41,21099.24,514.62
2961,premium,2023-01-25,2024-10-28,22,2827.7,128.53
2962,regular,2023-08-21,2024-09-10,5,338.66,67.73
2963,vip,2023-01-02,2024-11-17,45,16483.44,366.3
2964,regular,2023-07-04,2024-11-17,6,405.25,67.54
2965,regular,2023-06-22,2024-06-10,5,267.08,53.42
2966,regular,2023-05-15,2024-10-17,7,355.96,50.85
2967,premium,2023-02-02,2024-10-12,22,3205.69,145.71
2968,regular,2023-12-04,2024-10-12,4,152.58,38.15
2969,premium,2023-03-23,2024-11-08,18,3446.81,191.49
2970,regular,2023-04-05,2024-08-27,6,238.01,39.67
2971,premium,2023-04-05,2024-11-07,14,2035.33,145.38
2972,regular,2023-05-18,2024-10-06,6,554.05,92.34
2973,regular,2023-02-20,2024-09-06,5,377.64,75.53
2974,regular,2023-08-13,2024-02-19,5,240.06,48.01
2975,vip,2023-01-10,2024-11-14,41,12642.47,308.35
2976,premium,2023-01-08,2024-11-17,19,2022.37,106.44
2977,regular,2023-04-15,2024-04-01,6,364.39,60.73
2978,regular,2023-05-05,2024-09-07,10,753.35,75.33
2979,regular,2023-10-13,2024-07-31,5,389.86,77.97
2980,regular,2023-02-11,2024-09-04,4,121.66,30.42
2981,premium,2023-03-04,2024-11-01,22,3273.58,148.8
2982,regular,2023-08-01,2024-09-04,6,467.44,77.91
2983,regular,2023-02-02,2024-10-21,6,168.88,28.15
2984,regular,2023-05-08,2024-08-27,4,167.39,41.85
2985,regular,2023-03-06,2024-09-08,6,376.66,62.78
2986,premium,2023-01-02,2024-11-25,33,5169.84,156.66
2987,regular,2023-01-27,2024-11-14,10,269.4,26.94
2988,regular,2023-01-19,2023-12-15,2,27.78,13.89
2989,premium,2023-01-04,2024-11-25,18,2520.13,140.01
2990,vip,2023-01-06,2024-11-21,38,23156.81,609.39
2991,premium,2023-02-05,2024-08-05,19,3057.15,160.9
2992,regular,2023-06-16,2024-09-13,9,621.43,69.05
2993,regular,2023-09-20,2023-10-05,3,89.77,29.92
2994,regular,2023-02-22,2024-10-11,6,426.55,71.09
2995,regular,2023-03-27,2024-07-31,4,189.9,47.47
2996,premium,2023-01-28,2024-11-11,19,4384.1,230.74
2997,regular,2023-04-05,2024-05-25,3,153.08,51.03
2998,regular,2023-02-25,2024-10-28,8,335.7,41.96
2999,regular,2023-08-10,2024-10-17,6,309.65,51.61
3000,regular,2023-07-20,2024-05-25,4,288.87,72.22
3001,regular,2023-02-21,2024-10-01,7,240.7,34.39
3002,regular,2023-05-25,2024-08-06,7,503.26,71.89
3003,regular,2023-05-25,2024-01-02,4,194.16,48.54
3004,premium,2023-01-04,2024-10-21,19,2795.85,147.15
3005,regular,2023-08-17,2024-02-03,5,203.2,40.64
3006,regular,2023-01-19,2024-09-09,8,390.39,48.8
3007,regular,2023-05-02,2024-11-17,9,521.65,57.96
3008,premium,2023-01-05,2024-10-23,25,3792.88,151.72
3009,regular,2023-04-11,2024-10-18,2,102.7,51.35
3010,regular,2023-07-19,2024-05-15,2,53.73,26.87
3011,regular,2023-03-04,2024-10-21,8,449.05,56.13
3012,regular,2023-02-12,2024-04-19,7,466.03,66.58
3013,premium,2023-02-02,2024-10-10,22,3494.93,158.86
3014,regular,2023-03-31,2024-11-09,5,309.69,61.94
3015,vip,2023-01-02,2024-11-03,35,12107.09,345.92
3016,regular,2023-01-20,2024-11-08,7,408.62,58.37
3017,premium,2023-01-11,2024-08-25,28,3251.21,116.11
3018,regular,2023-02-04,2023-11-21,3,77.06,25.69
3019,regular,2023-02-04,2024-09-28,11,723.6,65.78
3020,regular,2023-02-19,2024-07-13,6,295.77,49.29
3021,premium,2023-04-16,2024-10-20,12,1557.78,129.81
3022,vip,2023-01-16,2024-11-18,36,19288.58,535.79
3023,premium,2023-01-08,2024-07-31,17,3258.18,191.66
3024,regular,2023-06-22,2024-08-28,4,188.72,47.18
3025,regular,2023-04-01,2024-09-15,8,580.55,72.57
3026,regular,2023-02-04,2024-11-04,9,313.67,34.85
3027,premium,2023-02-16,2024-05-07,16,2278.16,142.38
3028,premium,2023-01-08,2024-11-16,22,3510.01,159.55
3029,premium,2023-03-13,2024-09-13,21,2605.1,124.05
3030,premium,2023-01-05,2024-10-23,26,3730.66,143.49
3031,regular,2023-07-09,2024-02-21,7,360.17,51.45
3032,regular,2024-08-15,2024-08-15,1,38.78,38.78
3033,regular,2023-02-08,2024-03-04,4,277.81,69.45
3034,regular,2023-01-02,2024-11-08,8,494.71,61.84
